anno,trimestre,id_empresa,desc_empresa,id_servicio,servicio,id_concepto,concepto,ingresos,ingr_brutos_pauta_publicitaria,entry_id
2018,2,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"7753419994,0","0,0",697
2018,2,900381389,SISTEMAS AVANZADOS EN TELECOMUNICACIONES S.A.S,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"0,0","0,0",698
2018,2,900474902,TOTAL PLAY TELECOMUNICACIONES SUCURSAL COLOMBIA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"0,0","0,0",699
2018,2,900539589,CABLEMAS S.A.S,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1194763238,0","0,0",700
2018,2,900544861,COLOMBIA MAS TV SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"539161465,0","0,0",701
2018,2,900544861,COLOMBIA MAS TV SAS,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"61109425,0","0,0",702
2018,2,900548102,AZTECA COMUNICACIONES COLOMBIA S.A.S,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"6088269,0","0,0",703
2018,2,900548646,CONEXION DIGITAL EXPRESS SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1527811273,0","0,0",704
2018,2,900550105,GRUPO UNO TELECOMUNICACIONES SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"377556460,0","0,0",705
2018,2,900552398,CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1009820419,0","0,0",706
2018,3,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"11020258224,0","0,0",707
2018,3,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"66505142,0","0,0",708
2018,3,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"167433301,0","0,0",709
2018,3,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1700957308,0","0,0",710
2018,3,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"739496,0","0,0",711
2018,3,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"82397094,0","0,0",712
2018,3,800193670,PROMOTORA DE TELEVISION. INTERNET Y COMUNICACIONES SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"261977439,0","0,0",713
2018,3,800256449,ALFASURT TV CABLE SAS.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"120697362,0","0,0",714
2018,3,802003000,TEVECOM SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"869323089,0","0,0",715
2018,3,804006915,TV CABLE SAN GIL S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"436015669,0","0,0",716
2018,3,804006915,TV CABLE SAN GIL S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1386555,0","0,0",717
2018,3,805000582,CODISERT S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1261720528,0","0,0",718
2018,3,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"133685000000,0","0,0",719
2018,3,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"22894708081,0","0,0",720
2018,3,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"163815528,0","0,0",721
2018,3,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"86557431143,0","0,0",722
2018,3,805017162,CLICKHD,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"300507015,0","0,0",723
2018,3,805017162,CLICKHD,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"612521,0","0,0",724
2018,3,806000553,CABLEMAG TELECOMUNICACIONES LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"171839553,0","0,0",725
2018,3,806000553,CABLEMAG TELECOMUNICACIONES LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"72477216,0","0,0",726
2018,3,809004542,LECARVIN SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"106750111,0","0,0",727
2018,3,811009414,SUPERNET TV TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"547501263,0","0,0",728
2018,3,811009414,SUPERNET TV TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"40856755,0","0,0",729
2018,3,813001399,PSI TELECOMUNICACIONES DE COLO,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"177795368,0","0,0",730
2018,3,813002206,CABLE VISION JASTADI LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"73910202,0","0,0",731
2018,3,815001640,CABLE CAUCA COMUNICACIONES SA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"295642551,0","0,0",732
2018,3,825000167,CABLE GUAJIRA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"164640747,0","0,0",733
2018,3,827000325,TV ISLA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"155345072,0","0,0",734
2018,3,827000325,TV ISLA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"199541000,0","0,0",735
2018,3,827000325,TV ISLA LTDA,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1730007616,0","0,0",736
2018,3,828000170,TV SANV SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"490589677,0","0,0",737
2018,3,828000170,TV SANV SAS,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1554621,0","0,0",738
2018,3,828000170,TV SANV SAS,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"104470620,0","0,0",739
2018,3,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"250621000000,0","0,0",740
2018,3,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"12893185120,0","0,0",741
2018,3,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"76410812,0","0,0",742
2018,3,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"23179453507,0","0,0",743
2018,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"53693068816,0","0,0",744
2018,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"4007957565,0","0,0",745
2018,3,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"19218473592,0","0,0",746
2018,3,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"3046467065,0","0,0",747
2018,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"17183262837,0","0,0",748
2018,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1481506661,0","0,0",749
2018,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"4581056,19","0,0",750
2018,3,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1612349230,0","0,0",751
2018,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"66749261,0","0,0",752
2018,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"7994185685,0","0,0",753
2018,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"134525000000,0","0,0",754
2018,3,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"6387647902,0","0,0",755
2018,3,900381389,SISTEMAS AVANZADOS EN TELECOMUNICACIONES S.A.S,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"0,0","0,0",756
2018,3,900474902,TOTAL PLAY TELECOMUNICACIONES SUCURSAL COLOMBIA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"0,0","0,0",757
2018,3,900538145,SERVICIOS SATELITALES INTEGRADOS S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"211375923,0","0,0",758
2018,3,900539589,CABLEMAS S.A.S,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1194453206,0","0,0",759
2018,3,900544861,COLOMBIA MAS TV SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"526180599,0","0,0",760
2018,3,900544861,COLOMBIA MAS TV SAS,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"58132460,0","0,0",761
2018,3,900548102,AZTECA COMUNICACIONES COLOMBIA S.A.S,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"5537917,0","0,0",762
2018,3,900548646,CONEXION DIGITAL EXPRESS SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1522283461,0","0,0",763
2018,3,900550105,GRUPO UNO TELECOMUNICACIONES SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"354630253,0","0,0",764
2018,3,900552398,CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1013597431,0","0,0",765
2018,4,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"11011966133,0","0,0",766
2018,4,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"69161699,0","0,0",767
2018,4,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"157257092,0","0,0",768
2018,4,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1805682319,0","0,0",769
2018,4,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"831934,0","0,0",770
2018,4,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"66624281,0","0,0",771
2018,4,800256449,ALFASURT TV CABLE SAS.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"117906632,0","0,0",772
2018,4,802003000,TEVECOM SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"886365295,0","0,0",773
2018,4,804006915,TV CABLE SAN GIL S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"566556287,0","0,0",774
2018,4,804006915,TV CABLE SAN GIL S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"3529412,0","0,0",775
2018,4,805000582,CODISERT S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1266671491,0","0,0",776
2018,4,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"130733000000,0","0,0",777
2018,4,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"22467485237,0","0,0",778
2018,4,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"140445076,2","0,0",779
2018,4,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"82822342435,0","0,0",780
2018,4,805007077,CABLE ANTENA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"93909959,0","0,0",781
2018,4,805017162,CLICKHD,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"288099503,0","0,0",782
2018,4,805017162,CLICKHD,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"753782,0","0,0",783
2018,4,806000553,CABLEMAG TELECOMUNICACIONES LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"162718530,0","0,0",784
2018,4,806000553,CABLEMAG TELECOMUNICACIONES LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"70613730,0","0,0",785
2018,4,809004542,LECARVIN SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"117024252,0","0,0",786
2018,4,813001399,PSI TELECOMUNICACIONES DE COLO,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"322778290,0","0,0",787
2018,4,813002206,CABLE VISION JASTADI LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"75578775,0","0,0",788
2018,4,815001640,CABLE CAUCA COMUNICACIONES SA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"288058730,0","0,0",789
2018,4,827000325,TV ISLA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"242426453,0","0,0",790
2018,4,827000325,TV ISLA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"173249975,0","0,0",791
2018,4,827000325,TV ISLA LTDA,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1901808492,0","0,0",792
2018,4,828000170,TV SANV SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"477892128,0","0,0",793
2018,4,828000170,TV SANV SAS,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1756845,0","0,0",794
2018,4,828000170,TV SANV SAS,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"77515603,0","0,0",795
2018,4,828000691,T.V. PAU EMPRESA UNIPERSONAL E.U.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"74586558,0","0,0",796
2018,4,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"253759000000,0","0,0",797
2018,4,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"13038047621,0","0,0",798
2018,4,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"66744464,0","0,0",799
2018,4,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"22451727803,0","0,0",800
2018,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"52387874221,0","0,0",801
2018,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"3685694640,0","0,0",802
2018,4,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"15442050631,0","0,0",803
2018,4,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"2210248313,0","0,0",804
2018,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"17135911484,0","0,0",805
2018,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1556836108,0","0,0",806
2018,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"5105868,54","0,0",807
2018,4,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1853191805,0","0,0",808
2018,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"130282000000,0","0,0",809
2018,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"6728176953,0","0,0",810
2018,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"50476304,0","0,0",811
2018,4,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"7921300021,0","0,0",812
2018,4,900381389,SISTEMAS AVANZADOS EN TELECOMUNICACIONES S.A.S,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"0,0","0,0",813
2018,4,900474902,TOTAL PLAY TELECOMUNICACIONES SUCURSAL COLOMBIA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"0,0","0,0",814
2018,4,900538145,SERVICIOS SATELITALES INTEGRADOS S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"180194445,0","0,0",815
2018,4,900539589,CABLEMAS S.A.S,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1176747784,0","0,0",816
2018,4,900544861,COLOMBIA MAS TV SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"533981471,0","0,0",817
2018,4,900544861,COLOMBIA MAS TV SAS,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"58273384,0","0,0",818
2018,4,900548102,AZTECA COMUNICACIONES COLOMBIA S.A.S,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"6432239,0","0,0",819
2018,4,900548646,CONEXION DIGITAL EXPRESS SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1499231942,0","0,0",820
2018,4,900550105,GRUPO UNO TELECOMUNICACIONES SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"348001824,0","0,0",821
2018,4,900552398,CABLE Y TELECOMUNICACIONES DE COLOMBIA S.A.S. CABLETELCO,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1035646966,0","0,0",822
2019,1,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"11626518382,0","0,0",823
2019,1,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"68057012,0","0,0",824
2019,1,800132211,H V TELEVISION S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"179898729,0","0,0",825
2019,1,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"1940812645,0","0,0",826
2019,1,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1058826,0","0,0",827
2019,1,800179562,LEGON TELECOMUNICACIONES S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"79018854,0","0,0",828
2019,1,800193670,PROMOTORA DE TELEVISION. INTERNET Y COMUNICACIONES SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"276279762,0","0,0",829
2019,1,800256449,ALFASURT TV CABLE SAS.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"115970929,0","0,0",830
2019,1,804006915,TV CABLE SAN GIL S.A.S.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"728408174,0","0,0",831
2019,1,804006915,TV CABLE SAN GIL S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1008404,0","0,0",832
2019,1,805000582,CODISERT S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1304645283,0","0,0",833
2019,1,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"127233000000,0","0,0",834
2019,1,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"22172259565,0","0,0",835
2019,1,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"165048251,0","0,0",836
2019,1,805006014,DIRECTV COLOMBIA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"84048458351,0","0,0",837
2019,1,805007077,CABLE ANTENA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"97218682,0","0,0",838
2019,1,805017162,CLICKHD,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"285824166,0","0,0",839
2019,1,805017162,CLICKHD,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"3121428,0","0,0",840
2019,1,806000553,CABLEMAG TELECOMUNICACIONES LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"169081607,0","0,0",841
2019,1,806000553,CABLEMAG TELECOMUNICACIONES LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"68033922,0","0,0",842
2019,1,809004542,LECARVIN SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"121724895,0","0,0",843
2019,1,813001399,PSI TELECOMUNICACIONES DE COLO,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"224164680,0","0,0",844
2019,1,813002206,CABLE VISION JASTADI LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"77007773,0","0,0",845
2019,1,815001640,CABLE CAUCA COMUNICACIONES SA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"274838875,0","0,0",846
2019,1,827000325,TV ISLA LTDA,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"242426453,0","0,0",847
2019,1,827000325,TV ISLA LTDA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"156638,0","0,0",848
2019,1,827000325,TV ISLA LTDA,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1991031995,0","0,0",849
2019,1,828000170,TV SANV SAS,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"487666160,0","0,0",850
2019,1,828000170,TV SANV SAS,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"2025210,0","0,0",851
2019,1,828000170,TV SANV SAS,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"18904124,0","0,0",852
2019,1,828000691,T.V. PAU EMPRESA UNIPERSONAL E.U.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"35165634,0","0,0",853
2019,1,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"256250000000,0","0,0",854
2019,1,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"13113038976,0","0,0",855
2019,1,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"62357680,0","0,0",856
2019,1,830053800,TELMEX COLOMBIA S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"21952221803,0","0,0",857
2019,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"49496416815,0","0,0",858
2019,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"3502361671,0","0,0",859
2019,1,830122566,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"16981952093,0","0,0",860
2019,1,890399003,EMPRESAS MUNICIPALES DE CALI EICE E.S.P,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"3055631816,0","0,0",861
2019,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"15885797695,0","0,0",862
2019,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"1867633168,0","0,0",863
2019,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"1545022,87","0,0",864
2019,1,899999115,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. ESP,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"1572575656,0","0,0",865
2019,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"7455033411,0","0,0",866
2019,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"130343000000,0","0,0",867
2019,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,103,Cargo fijo plan premium de televisión por suscripción,"6950786223,0","0,0",868
2019,1,900092385,UNE EPM TELECOMUNICACIONES S.A.,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"37162780,0","0,0",869
2019,1,900381389,SISTEMAS AVANZADOS EN TELECOMUNICACIONES S.A.S,108,Televisión por suscripción,104,Provisión de contenidos audiovisuales a través del servicio de televisión por suscripción,"0,0","0,0",870
2019,1,900474902,TOTAL PLAY TELECOMUNICACIONES SUCURSAL COLOMBIA,108,Televisión por suscripción,102,Cargo fijo plan básico de televisión por suscripción,"0,0","0,0",871
2019,1,900538145,SERVICIOS SATELITALES INTEGRADOS S.A.S.,108,Televisión por suscripción,105,Otros ingresos operacionales televisión por suscripción,"135789191,0","0,0",872
